wine_name,vintage,region,predict_score,target_score,predict_price,target_price
"Domaine Georges Roumier, Bonnes Mares Grand Cru",2022,Cote de Nuits,94.64,-,1175.93,-
"Domaine Georges Roumier, Bonnes Mares Grand Cru",2021,Cote de Nuits,94.58,94,1170.9,2654
"Domaine Georges Roumier, Bonnes Mares Grand Cru",2020,Cote de Nuits,94.55,97,1168.39,2584
"Domaine Georges Roumier, Bonnes Mares Grand Cru",2019,Cote de Nuits,94.52,95,1165.87,3166
"Domaine Georges Roumier, Bonnes Mares Grand Cru",2018,Cote de Nuits,94.49,95,1163.36,2351
"Domaine Georges Roumier, Bonnes Mares Grand Cru",2017,Cote de Nuits,94.46,95,1160.84,2037
"Domaine Georges Roumier, Bonnes Mares Grand Cru",2016,Cote de Nuits,94.43,96,1158.33,2187
"Domaine Georges Roumier, Bonnes Mares Grand Cru",2015,Cote de Nuits,94.4,96,1155.81,2791
"Domaine Georges Roumier, Bonnes Mares Grand Cru",2014,Cote de Nuits,94.37,95,1153.3,2153
"Domaine Georges Roumier, Bonnes Mares Grand Cru",2013,Cote de Nuits,94.34,94,1150.78,2044
"Domaine Georges Roumier, Bonnes Mares Grand Cru",2012,Cote de Nuits,94.31,95,1148.27,2250
"Domaine Georges Roumier, Bonnes Mares Grand Cru",2011,Cote de Nuits,94.28,94,1145.75,2077
"Domaine Georges Roumier, Bonnes Mares Grand Cru",2010,Cote de Nuits,94.25,95,1143.24,3759
"Domaine Georges Roumier, Bonnes Mares Grand Cru",2009,Cote de Nuits,94.22,95,1140.73,3021
"Domaine Georges Roumier, Bonnes Mares Grand Cru",2008,Cote de Nuits,94.19,95,1138.21,2317
"Domaine Georges Roumier, Bonnes Mares Grand Cru",2007,Cote de Nuits,94.16,94,1135.7,2430
"Domaine Georges Roumier, Bonnes Mares Grand Cru",2006,Cote de Nuits,94.13,93,1133.18,2314
"Domaine Georges Roumier, Bonnes Mares Grand Cru",2005,Cote de Nuits,94.1,95,1130.67,3128
"Domaine Georges Roumier, Bonnes Mares Grand Cru",2004,Cote de Nuits,94.07,89,1128.15,1889
"Domaine Georges Roumier, Bonnes Mares Grand Cru",2003,Cote de Nuits,94.04,92,1125.64,2239
"Domaine Georges Roumier, Bonnes Mares Grand Cru",2002,Cote de Nuits,94.01,95,1123.12,3085
"Domaine Georges Roumier, Bonnes Mares Grand Cru",2001,Cote de Nuits,93.98,93,1120.61,3071
"Domaine Georges Roumier, Bonnes Mares Grand Cru",2000,Cote de Nuits,93.95,91,1118.09,2524
"Domaine Comte Georges de Vogue, Musigny Grand Cru, Cuvee Vieilles Vignes",2023,Cote de Nuits,95.23,-,981.46,-
"Domaine Comte Georges de Vogue, Musigny Grand Cru, Cuvee Vieilles Vignes",2022,Cote de Nuits,95.23,-,981.46,-
"Domaine Comte Georges de Vogue, Musigny Grand Cru, Cuvee Vieilles Vignes",2021,Cote de Nuits,95.17,95,976.63,1301
"Domaine Comte Georges de Vogue, Musigny Grand Cru, Cuvee Vieilles Vignes",2020,Cote de Nuits,95.14,96,974.21,1215
"Domaine Comte Georges de Vogue, Musigny Grand Cru, Cuvee Vieilles Vignes",2019,Cote de Nuits,95.11,96,971.8,1209
"Domaine Comte Georges de Vogue, Musigny Grand Cru, Cuvee Vieilles Vignes",2018,Cote de Nuits,95.08,95,969.38,1025
"Domaine Comte Georges de Vogue, Musigny Grand Cru, Cuvee Vieilles Vignes",2017,Cote de Nuits,95.05,94,966.97,850
"Domaine Comte Georges de Vogue, Musigny Grand Cru, Cuvee Vieilles Vignes",2016,Cote de Nuits,95.02,95,964.55,1058
"Domaine Comte Georges de Vogue, Musigny Grand Cru, Cuvee Vieilles Vignes",2015,Cote de Nuits,94.99,96,962.14,1193
"Domaine Comte Georges de Vogue, Musigny Grand Cru, Cuvee Vieilles Vignes",2014,Cote de Nuits,94.96,95,959.72,891
"Domaine Comte Georges de Vogue, Musigny Grand Cru, Cuvee Vieilles Vignes",2013,Cote de Nuits,94.93,95,957.31,878
"Domaine Comte Georges de Vogue, Musigny Grand Cru, Cuvee Vieilles Vignes",2012,Cote de Nuits,94.9,96,954.89,1087
"Domaine Comte Georges de Vogue, Musigny Grand Cru, Cuvee Vieilles Vignes",2011,Cote de Nuits,94.87,94,952.48,835
"Domaine Comte Georges de Vogue, Musigny Grand Cru, Cuvee Vieilles Vignes",2010,Cote de Nuits,94.84,96,950.06,1221
"Domaine Comte Georges de Vogue, Musigny Grand Cru, Cuvee Vieilles Vignes",2009,Cote de Nuits,94.81,95,947.65,1248
"Domaine Comte Georges de Vogue, Musigny Grand Cru, Cuvee Vieilles Vignes",2008,Cote de Nuits,94.78,95,945.23,1060
"Domaine Comte Georges de Vogue, Musigny Grand Cru, Cuvee Vieilles Vignes",2007,Cote de Nuits,94.75,94,942.82,1010
"Domaine Comte Georges de Vogue, Musigny Grand Cru, Cuvee Vieilles Vignes",2006,Cote de Nuits,94.72,95,940.4,1167
"Domaine Comte Georges de Vogue, Musigny Grand Cru, Cuvee Vieilles Vignes",2005,Cote de Nuits,94.69,96,937.99,1980
"Domaine Comte Georges de Vogue, Musigny Grand Cru, Cuvee Vieilles Vignes",2004,Cote de Nuits,94.66,94,935.57,984
"Domaine Comte Georges de Vogue, Musigny Grand Cru, Cuvee Vieilles Vignes",2003,Cote de Nuits,94.63,92,933.16,1288
"Domaine Comte Georges de Vogue, Musigny Grand Cru, Cuvee Vieilles Vignes",2002,Cote de Nuits,94.6,95,930.74,1642
"Domaine Comte Georges de Vogue, Musigny Grand Cru, Cuvee Vieilles Vignes",2001,Cote de Nuits,94.57,94,928.33,1012
"Domaine Comte Georges de Vogue, Musigny Grand Cru, Cuvee Vieilles Vignes",2000,Cote de Nuits,94.54,94,925.91,1203
"Chateau Climens Premier Cru Classe, Barsac",2023,Sauternes - Barsac,94.21,-,227.07,-
"Chateau Climens Premier Cru Classe, Barsac",2022,Sauternes - Barsac,94.18,93,224.64,146
"Chateau Climens Premier Cru Classe, Barsac",2021,Sauternes - Barsac,94.18,93,224.64,146
"Chateau Climens Premier Cru Classe, Barsac",2020,Sauternes - Barsac,94.12,95,219.78,-
"Chateau Climens Premier Cru Classe, Barsac",2019,Sauternes - Barsac,94.08,93,217.36,126
"Chateau Climens Premier Cru Classe, Barsac",2018,Sauternes - Barsac,94.08,93,217.36,126
"Chateau Climens Premier Cru Classe, Barsac",2017,Sauternes - Barsac,94.08,93,217.36,126
"Chateau Climens Premier Cru Classe, Barsac",2016,Sauternes - Barsac,93.99,94,210.07,77
"Chateau Climens Premier Cru Classe, Barsac",2015,Sauternes - Barsac,93.96,95,207.65,77
"Chateau Climens Premier Cru Classe, Barsac",2014,Sauternes - Barsac,93.93,94,205.22,75
"Chateau Climens Premier Cru Classe, Barsac",2013,Sauternes - Barsac,93.9,94,202.79,70
"Chateau Climens Premier Cru Classe, Barsac",2012,Sauternes - Barsac,93.87,92,200.36,74
"Chateau Climens Premier Cru Classe, Barsac",2011,Sauternes - Barsac,93.84,95,197.94,96
"Chateau Climens Premier Cru Classe, Barsac",2010,Sauternes - Barsac,93.81,94,195.51,106
"Chateau Climens Premier Cru Classe, Barsac",2009,Sauternes - Barsac,93.78,96,193.08,101
"Chateau Climens Premier Cru Classe, Barsac",2008,Sauternes - Barsac,93.75,93,190.65,90
"Chateau Climens Premier Cru Classe, Barsac",2007,Sauternes - Barsac,93.72,95,188.23,144
"Chateau Climens Premier Cru Classe, Barsac",2006,Sauternes - Barsac,93.69,95,185.8,82
"Chateau Climens Premier Cru Classe, Barsac",2005,Sauternes - Barsac,93.66,94,183.37,105
"Chateau Climens Premier Cru Classe, Barsac",2004,Sauternes - Barsac,93.63,92,180.94,71
"Chateau Climens Premier Cru Classe, Barsac",2003,Sauternes - Barsac,93.6,94,178.52,89
"Chateau Climens Premier Cru Classe, Barsac",2002,Sauternes - Barsac,93.57,94,176.09,91
"Chateau Climens Premier Cru Classe, Barsac",2001,Sauternes - Barsac,93.54,95,173.66,257
"Chateau Climens Premier Cru Classe, Barsac",2000,Sauternes - Barsac,93.51,91,171.23,92
"Chateau Ausone Premier Grand Cru Classe A, Saint-Emilion Grand Cru",2023,Saint-Emilion,95.69,-,711.69,-
"Chateau Ausone Premier Grand Cru Classe A, Saint-Emilion Grand Cru",2022,Saint-Emilion,95.66,97,709.28,736
"Chateau Ausone Premier Grand Cru Classe A, Saint-Emilion Grand Cru",2021,Saint-Emilion,95.63,96,706.86,686
"Chateau Ausone Premier Grand Cru Classe A, Saint-Emilion Grand Cru",2020,Saint-Emilion,95.6,97,704.45,795
"Chateau Ausone Premier Grand Cru Classe A, Saint-Emilion Grand Cru",2019,Saint-Emilion,95.57,98,702.03,804
"Chateau Ausone Premier Grand Cru Classe A, Saint-Emilion Grand Cru",2018,Saint-Emilion,95.54,98,699.62,942
"Chateau Ausone Premier Grand Cru Classe A, Saint-Emilion Grand Cru",2017,Saint-Emilion,95.51,96,697.2,675
"Chateau Ausone Premier Grand Cru Classe A, Saint-Emilion Grand Cru",2016,Saint-Emilion,95.48,98,694.79,903
"Chateau Ausone Premier Grand Cru Classe A, Saint-Emilion Grand Cru",2015,Saint-Emilion,95.45,97,692.37,943
"Chateau Ausone Premier Grand Cru Classe A, Saint-Emilion Grand Cru",2014,Saint-Emilion,95.42,95,689.96,620
"Chateau Ausone Premier Grand Cru Classe A, Saint-Emilion Grand Cru",2013,Saint-Emilion,95.39,92,687.54,529
"Chateau Ausone Premier Grand Cru Classe A, Saint-Emilion Grand Cru",2012,Saint-Emilion,95.36,95,685.13,640
"Chateau Ausone Premier Grand Cru Classe A, Saint-Emilion Grand Cru",2011,Saint-Emilion,95.33,95,682.71,652
"Chateau Ausone Premier Grand Cru Classe A, Saint-Emilion Grand Cru",2010,Saint-Emilion,95.3,97,680.3,1331
"Chateau Ausone Premier Grand Cru Classe A, Saint-Emilion Grand Cru",2009,Saint-Emilion,95.27,97,677.88,1260
"Chateau Ausone Premier Grand Cru Classe A, Saint-Emilion Grand Cru",2008,Saint-Emilion,95.24,95,675.46,715
"Chateau Ausone Premier Grand Cru Classe A, Saint-Emilion Grand Cru",2007,Saint-Emilion,95.21,93,673.05,689
"Chateau Ausone Premier Grand Cru Classe A, Saint-Emilion Grand Cru",2006,Saint-Emilion,95.18,95,670.63,854
"Chateau Ausone Premier Grand Cru Classe A, Saint-Emilion Grand Cru",2005,Saint-Emilion,95.15,98,668.22,1608
"Chateau Ausone Premier Grand Cru Classe A, Saint-Emilion Grand Cru",2004,Saint-Emilion,95.12,94,665.8,599
"Chateau Ausone Premier Grand Cru Classe A, Saint-Emilion Grand Cru",2003,Saint-Emilion,95.09,96,663.39,959
"Chateau Ausone Premier Grand Cru Classe A, Saint-Emilion Grand Cru",2002,Saint-Emilion,95.06,93,660.97,549
"Chateau Ausone Premier Grand Cru Classe A, Saint-Emilion Grand Cru",2001,Saint-Emilion,95.03,94,658.56,840
"Chateau Ausone Premier Grand Cru Classe A, Saint-Emilion Grand Cru",2000,Saint-Emilion,95.0,97,656.14,1445
"Chateau Pontet-Canet 5eme Cru Classe, Pauillac",2023,Pauillac,93.72,-,369.43,-
"Chateau Pontet-Canet 5eme Cru Classe, Pauillac",2022,Pauillac,93.69,96,367.01,121
"Chateau Pontet-Canet 5eme Cru Classe, Pauillac",2021,Pauillac,93.66,94,364.58,102
"Chateau Pontet-Canet 5eme Cru Classe, Pauillac",2020,Pauillac,93.63,95,362.15,124
"Chateau Pontet-Canet 5eme Cru Classe, Pauillac",2019,Pauillac,93.6,96,359.73,135
"Chateau Pontet-Canet 5eme Cru Classe, Pauillac",2018,Pauillac,93.57,97,357.3,149
"Chateau Pontet-Canet 5eme Cru Classe, Pauillac",2017,Pauillac,93.54,94,354.87,128
"Chateau Pontet-Canet 5eme Cru Classe, Pauillac",2016,Pauillac,93.51,97,352.44,177
"Chateau Pontet-Canet 5eme Cru Classe, Pauillac",2015,Pauillac,93.48,95,350.01,148
"Chateau Pontet-Canet 5eme Cru Classe, Pauillac",2014,Pauillac,93.45,94,347.59,213
"Chateau Pontet-Canet 5eme Cru Classe, Pauillac",2013,Pauillac,93.42,92,345.16,153
"Chateau Pontet-Canet 5eme Cru Classe, Pauillac",2012,Pauillac,93.39,93,342.73,113
"Chateau Pontet-Canet 5eme Cru Classe, Pauillac",2011,Pauillac,93.36,93,340.31,109
"Chateau Pontet-Canet 5eme Cru Classe, Pauillac",2010,Pauillac,93.33,96,337.88,272
"Chateau Pontet-Canet 5eme Cru Classe, Pauillac",2009,Pauillac,93.3,96,335.45,293
"Chateau Pontet-Canet 5eme Cru Classe, Pauillac",2008,Pauillac,93.27,92,333.02,124
"Chateau Pontet-Canet 5eme Cru Classe, Pauillac",2007,Pauillac,93.24,91,330.6,113
"Chateau Pontet-Canet 5eme Cru Classe, Pauillac",2006,Pauillac,93.21,93,328.17,123
"Chateau Pontet-Canet 5eme Cru Classe, Pauillac",2005,Pauillac,93.18,94,325.74,178
"Chateau Pontet-Canet 5eme Cru Classe, Pauillac",2004,Pauillac,93.15,91,323.31,116
"Chateau Pontet-Canet 5eme Cru Classe, Pauillac",2003,Pauillac,93.12,93,320.89,140
"Chateau Pontet-Canet 5eme Cru Classe, Pauillac",2002,Pauillac,93.09,90,318.46,118
"Chateau Pontet-Canet 5eme Cru Classe, Pauillac",2001,Pauillac,93.06,90,316.03,135
"Chateau Pontet-Canet 5eme Cru Classe, Pauillac",2000,Pauillac,93.03,92,313.6,198
"Vieux Chateau Certan, Pomerol",2023,Pomerol,94.61,-,640.2,-
"Vieux Chateau Certan, Pomerol",2022,Pomerol,94.58,97,637.78,365
"Vieux Chateau Certan, Pomerol",2021,Pomerol,94.55,95,635.37,308
"Vieux Chateau Certan, Pomerol",2020,Pomerol,94.52,97,632.95,408
"Vieux Chateau Certan, Pomerol",2019,Pomerol,94.49,97,630.54,344
"Vieux Chateau Certan, Pomerol",2018,Pomerol,94.46,97,628.12,363
"Vieux Chateau Certan, Pomerol",2017,Pomerol,94.43,96,625.71,246
"Vieux Chateau Certan, Pomerol",2016,Pomerol,94.4,97,623.29,413
"Vieux Chateau Certan, Pomerol",2015,Pomerol,94.37,96,620.88,349
"Vieux Chateau Certan, Pomerol",2014,Pomerol,94.34,95,618.46,219
"Vieux Chateau Certan, Pomerol",2013,Pomerol,94.31,91,616.05,159
"Vieux Chateau Certan, Pomerol",2012,Pomerol,94.28,93,613.63,202
"Vieux Chateau Certan, Pomerol",2011,Pomerol,94.25,94,611.22,196
"Vieux Chateau Certan, Pomerol",2010,Pomerol,94.22,96,608.8,421
"Vieux Chateau Certan, Pomerol",2009,Pomerol,94.19,96,606.39,364
"Vieux Chateau Certan, Pomerol",2008,Pomerol,94.16,93,603.97,210
"Vieux Chateau Certan, Pomerol",2007,Pomerol,94.13,91,601.56,185
"Vieux Chateau Certan, Pomerol",2006,Pomerol,94.1,94,599.14,236
"Vieux Chateau Certan, Pomerol",2005,Pomerol,94.07,95,596.73,300
"Vieux Chateau Certan, Pomerol",2004,Pomerol,94.04,92,594.31,207
"Vieux Chateau Certan, Pomerol",2003,Pomerol,94.01,90,591.89,216
"Vieux Chateau Certan, Pomerol",2002,Pomerol,93.98,91,589.48,188
"Vieux Chateau Certan, Pomerol",2001,Pomerol,93.95,93,587.06,310
"Vieux Chateau Certan, Pomerol",2000,Pomerol,93.92,94,584.65,346
"Le Petit Mouton de Mouton Rothschild, Pauillac",2023,Pauillac,91.45,-,889.42,-
"Le Petit Mouton de Mouton Rothschild, Pauillac",2022,Pauillac,91.42,93,887.0,235
"Le Petit Mouton de Mouton Rothschild, Pauillac",2021,Pauillac,91.39,91,884.59,232
"Le Petit Mouton de Mouton Rothschild, Pauillac",2020,Pauillac,91.36,93,882.17,274
"Le Petit Mouton de Mouton Rothschild, Pauillac",2019,Pauillac,91.33,93,879.76,285
"Le Petit Mouton de Mouton Rothschild, Pauillac",2018,Pauillac,91.3,93,877.34,308
"Le Petit Mouton de Mouton Rothschild, Pauillac",2017,Pauillac,91.27,92,874.93,292
"Le Petit Mouton de Mouton Rothschild, Pauillac",2016,Pauillac,91.24,92,872.51,380
"Le Petit Mouton de Mouton Rothschild, Pauillac",2015,Pauillac,91.21,92,870.09,354
"Le Petit Mouton de Mouton Rothschild, Pauillac",2014,Pauillac,91.18,92,867.68,319
"Le Petit Mouton de Mouton Rothschild, Pauillac",2013,Pauillac,91.15,89,865.26,301
"Le Petit Mouton de Mouton Rothschild, Pauillac",2012,Pauillac,91.12,90,862.85,304
"Le Petit Mouton de Mouton Rothschild, Pauillac",2011,Pauillac,91.09,89,860.43,315
"Le Petit Mouton de Mouton Rothschild, Pauillac",2010,Pauillac,91.06,91,858.02,321
"Le Petit Mouton de Mouton Rothschild, Pauillac",2009,Pauillac,91.03,91,855.6,327
"Le Petit Mouton de Mouton Rothschild, Pauillac",2008,Pauillac,91.0,90,853.19,306
"Le Petit Mouton de Mouton Rothschild, Pauillac",2007,Pauillac,90.97,88,850.77,319
"Le Petit Mouton de Mouton Rothschild, Pauillac",2006,Pauillac,90.94,90,848.36,308
"Le Petit Mouton de Mouton Rothschild, Pauillac",2005,Pauillac,90.91,90,845.94,312
"Le Petit Mouton de Mouton Rothschild, Pauillac",2004,Pauillac,90.88,93,843.53,312
"Le Petit Mouton de Mouton Rothschild, Pauillac",2003,Pauillac,90.85,87,841.11,378
"Le Petit Mouton de Mouton Rothschild, Pauillac",2002,Pauillac,90.82,90,838.7,296
"Le Petit Mouton de Mouton Rothschild, Pauillac",2001,Pauillac,90.79,89,836.28,312
"Le Petit Mouton de Mouton Rothschild, Pauillac",2000,Pauillac,90.76,88,833.87,391
"Les Forts de Latour, Pauillac",2023,Pauillac,92.54,-,723.21,-
"Les Forts de Latour, Pauillac",2022,Pauillac,92.51,94,720.79,-
"Les Forts de Latour, Pauillac",2021,Pauillac,92.48,91,718.37,-
"Les Forts de Latour, Pauillac",2020,Pauillac,92.45,94,715.96,178
"Les Forts de Latour, Pauillac",2019,Pauillac,92.42,94,713.54,-
"Les Forts de Latour, Pauillac",2018,Pauillac,92.39,93,711.13,300
"Les Forts de Latour, Pauillac",2017,Pauillac,92.36,92,708.71,240
"Les Forts de Latour, Pauillac",2016,Pauillac,92.33,94,706.3,267
"Les Forts de Latour, Pauillac",2015,Pauillac,92.3,93,703.88,257
"Les Forts de Latour, Pauillac",2014,Pauillac,92.27,92,701.47,242
"Les Forts de Latour, Pauillac",2013,Pauillac,92.24,90,699.05,223
"Les Forts de Latour, Pauillac",2012,Pauillac,92.21,91,696.64,258
"Les Forts de Latour, Pauillac",2011,Pauillac,92.18,91,694.22,230
"Les Forts de Latour, Pauillac",2010,Pauillac,92.15,93,691.81,284
"Les Forts de Latour, Pauillac",2009,Pauillac,92.12,93,689.39,263
"Les Forts de Latour, Pauillac",2008,Pauillac,92.09,91,686.98,228
"Les Forts de Latour, Pauillac",2007,Pauillac,92.06,90,684.56,241
"Les Forts de Latour, Pauillac",2006,Pauillac,92.03,90,682.15,239
"Les Forts de Latour, Pauillac",2005,Pauillac,92.0,92,679.73,262
"Les Forts de Latour, Pauillac",2004,Pauillac,91.97,91,677.31,216
"Les Forts de Latour, Pauillac",2003,Pauillac,91.94,91,674.9,236
"Les Forts de Latour, Pauillac",2002,Pauillac,91.91,90,672.49,247
"Les Forts de Latour, Pauillac",2001,Pauillac,91.88,90,670.07,252
"Les Forts de Latour, Pauillac",2000,Pauillac,91.85,92,667.65,294
"Chateau Pape Clement Cru Classe, Pessac-Leognan",2023,Pessac-Leognan,93.04,-,409.01,-
"Chateau Pape Clement Cru Classe, Pessac-Leognan",2022,Pessac-Leognan,93.01,94,406.59,84
"Chateau Pape Clement Cru Classe, Pessac-Leognan",2021,Pessac-Leognan,92.98,92,404.18,86
"Chateau Pape Clement Cru Classe, Pessac-Leognan",2020,Pessac-Leognan,92.95,94,401.76,103
"Chateau Pape Clement Cru Classe, Pessac-Leognan",2019,Pessac-Leognan,92.92,94,399.34,103
"Chateau Pape Clement Cru Classe, Pessac-Leognan",2018,Pessac-Leognan,92.89,94,396.93,112
"Chateau Pape Clement Cru Classe, Pessac-Leognan",2017,Pessac-Leognan,92.86,94,394.51,95
"Chateau Pape Clement Cru Classe, Pessac-Leognan",2016,Pessac-Leognan,92.83,94,392.1,117
"Chateau Pape Clement Cru Classe, Pessac-Leognan",2015,Pessac-Leognan,92.8,93,389.68,127
"Chateau Pape Clement Cru Classe, Pessac-Leognan",2014,Pessac-Leognan,92.77,93,387.27,101
"Chateau Pape Clement Cru Classe, Pessac-Leognan",2013,Pessac-Leognan,92.74,90,384.85,85
"Chateau Pape Clement Cru Classe, Pessac-Leognan",2012,Pessac-Leognan,92.71,92,382.44,108
"Chateau Pape Clement Cru Classe, Pessac-Leognan",2011,Pessac-Leognan,92.68,91,380.02,111
"Chateau Pape Clement Cru Classe, Pessac-Leognan",2010,Pessac-Leognan,92.65,94,377.61,293
"Chateau Pape Clement Cru Classe, Pessac-Leognan",2009,Pessac-Leognan,92.62,94,375.19,216
"Chateau Pape Clement Cru Classe, Pessac-Leognan",2008,Pessac-Leognan,92.59,92,372.78,124
"Chateau Pape Clement Cru Classe, Pessac-Leognan",2007,Pessac-Leognan,92.56,91,370.36,113
"Chateau Pape Clement Cru Classe, Pessac-Leognan",2006,Pessac-Leognan,92.53,92,367.95,137
"Chateau Pape Clement Cru Classe, Pessac-Leognan",2005,Pessac-Leognan,92.5,94,365.53,228
"Chateau Pape Clement Cru Classe, Pessac-Leognan",2004,Pessac-Leognan,92.47,92,363.12,130
"Chateau Pape Clement Cru Classe, Pessac-Leognan",2003,Pessac-Leognan,92.44,93,360.7,143
"Chateau Pape Clement Cru Classe, Pessac-Leognan",2002,Pessac-Leognan,92.41,90,358.29,109
"Chateau Pape Clement Cru Classe, Pessac-Leognan",2001,Pessac-Leognan,92.38,92,355.87,169
"Chateau Pape Clement Cru Classe, Pessac-Leognan",2000,Pessac-Leognan,92.35,93,353.45,204
"Coche-Dury, Meursault",2023,Cote de Beaune,92.29,-,1037.96,-
"Coche-Dury, Meursault",2022,Cote de Beaune,92.29,-,1037.96,-
"Coche-Dury, Meursault",2021,Cote de Beaune,92.29,-,1037.96,-
"Coche-Dury, Meursault",2020,Cote de Beaune,92.2,93,1030.75,1146
"Coche-Dury, Meursault",2019,Cote de Beaune,92.17,93,1028.35,1119
"Coche-Dury, Meursault",2018,Cote de Beaune,92.14,92,1025.94,1036
"Coche-Dury, Meursault",2017,Cote de Beaune,92.11,92,1023.54,1052
"Coche-Dury, Meursault",2016,Cote de Beaune,92.08,92,1021.14,1054
"Coche-Dury, Meursault",2015,Cote de Beaune,92.05,92,1018.73,1223
"Coche-Dury, Meursault",2014,Cote de Beaune,92.02,93,1016.33,1352
"Coche-Dury, Meursault",2013,Cote de Beaune,91.99,91,1013.93,1049
"Coche-Dury, Meursault",2012,Cote de Beaune,91.96,91,1011.52,1426
"Coche-Dury, Meursault",2011,Cote de Beaune,91.93,91,1009.12,1228
"Coche-Dury, Meursault",2010,Cote de Beaune,91.9,91,1006.71,1665
"Coche-Dury, Meursault",2009,Cote de Beaune,91.87,92,1004.31,1494
"Coche-Dury, Meursault",2008,Cote de Beaune,91.84,92,1001.91,1284
"Coche-Dury, Meursault",2007,Cote de Beaune,91.81,92,999.51,1525
"Coche-Dury, Meursault",2006,Cote de Beaune,91.78,91,997.12,1401
"Coche-Dury, Meursault",2005,Cote de Beaune,91.75,91,994.72,1734
"Coche-Dury, Meursault",2004,Cote de Beaune,91.72,92,992.33,1411
"Coche-Dury, Meursault",2003,Cote de Beaune,91.69,89,989.93,1538
"Coche-Dury, Meursault",2002,Cote de Beaune,91.66,91,987.54,1395
"Coche-Dury, Meursault",2001,Cote de Beaune,91.63,91,985.15,1539
"Coche-Dury, Meursault",2000,Cote de Beaune,91.6,91,982.75,1486
"Le Clarence de Haut-Brion, Pessac-Leognan",2023,Pessac-Leognan,91.11,-,354.79,-
"Le Clarence de Haut-Brion, Pessac-Leognan",2022,Pessac-Leognan,91.08,93,352.37,173
"Le Clarence de Haut-Brion, Pessac-Leognan",2021,Pessac-Leognan,91.04,91,349.94,146
"Le Clarence de Haut-Brion, Pessac-Leognan",2020,Pessac-Leognan,91.01,92,347.51,187
"Le Clarence de Haut-Brion, Pessac-Leognan",2019,Pessac-Leognan,90.98,92,345.08,159
"Le Clarence de Haut-Brion, Pessac-Leognan",2018,Pessac-Leognan,90.95,92,342.66,178
"Le Clarence de Haut-Brion, Pessac-Leognan",2017,Pessac-Leognan,90.92,91,340.23,164
"Le Clarence de Haut-Brion, Pessac-Leognan",2016,Pessac-Leognan,90.89,93,337.8,186
"Le Clarence de Haut-Brion, Pessac-Leognan",2015,Pessac-Leognan,90.86,92,335.38,161
"Le Clarence de Haut-Brion, Pessac-Leognan",2014,Pessac-Leognan,90.83,90,332.95,135
"Le Clarence de Haut-Brion, Pessac-Leognan",2013,Pessac-Leognan,90.8,89,330.52,151
"Le Clarence de Haut-Brion, Pessac-Leognan",2012,Pessac-Leognan,90.77,90,328.09,145
"Le Clarence de Haut-Brion, Pessac-Leognan",2011,Pessac-Leognan,90.74,90,325.66,148
"Le Clarence de Haut-Brion, Pessac-Leognan",2010,Pessac-Leognan,90.71,91,323.24,173
"Le Clarence de Haut-Brion, Pessac-Leognan",2009,Pessac-Leognan,90.68,91,320.81,148
"Le Clarence de Haut-Brion, Pessac-Leognan",2008,Pessac-Leognan,90.65,90,318.38,149
"Le Clarence de Haut-Brion, Pessac-Leognan",2007,Pessac-Leognan,90.62,88,315.95,144
"Le Clarence de Haut-Brion, Pessac-Leognan",2006,Pessac-Leognan,90.59,88,313.53,149
"Le Clarence de Haut-Brion, Pessac-Leognan",2005,Pessac-Leognan,90.56,91,311.1,159
"Le Clarence de Haut-Brion, Pessac-Leognan",2004,Pessac-Leognan,90.53,85,308.67,135
"Le Clarence de Haut-Brion, Pessac-Leognan",2003,Pessac-Leognan,90.5,89,306.24,146
"Le Clarence de Haut-Brion, Pessac-Leognan",2002,Pessac-Leognan,90.47,87,303.82,111
"Le Clarence de Haut-Brion, Pessac-Leognan",2001,Pessac-Leognan,90.44,88,301.39,143
"Le Clarence de Haut-Brion, Pessac-Leognan",2000,Pessac-Leognan,90.41,89,298.96,175
"Chateau d'Yquem Premier Cru Superieur, Sauternes",2023,Sauternes,95.83,-,305.09,-
"Chateau d'Yquem Premier Cru Superieur, Sauternes",2022,Sauternes,95.83,-,305.09,-
"Chateau d'Yquem Premier Cru Superieur, Sauternes",2021,Sauternes,95.83,-,305.09,-
"Chateau d'Yquem Premier Cru Superieur, Sauternes",2020,Sauternes,95.74,96,297.84,369
"Chateau d'Yquem Premier Cru Superieur, Sauternes",2019,Sauternes,95.71,96,295.43,379
"Chateau d'Yquem Premier Cru Superieur, Sauternes",2018,Sauternes,95.68,96,293.01,419
"Chateau d'Yquem Premier Cru Superieur, Sauternes",2017,Sauternes,95.65,97,290.6,496
"Chateau d'Yquem Premier Cru Superieur, Sauternes",2016,Sauternes,95.62,96,288.18,469
"Chateau d'Yquem Premier Cru Superieur, Sauternes",2015,Sauternes,95.59,97,285.77,445
"Chateau d'Yquem Premier Cru Superieur, Sauternes",2014,Sauternes,95.56,97,283.35,403
"Chateau d'Yquem Premier Cru Superieur, Sauternes",2013,Sauternes,95.53,96,280.94,394
"Chateau d'Yquem Premier Cru Superieur, Sauternes",2012,Sauternes,95.53,96,280.94,394
"Chateau d'Yquem Premier Cru Superieur, Sauternes",2011,Sauternes,95.47,96,276.11,396
"Chateau d'Yquem Premier Cru Superieur, Sauternes",2010,Sauternes,95.44,96,273.69,579
"Chateau d'Yquem Premier Cru Superieur, Sauternes",2009,Sauternes,95.41,97,271.28,604
